ID,Probability
512,0.92613600508566
513,0.8258350954948951
514,0.38635735084580797
515,0.809418926900762
516,0.7012388089161006
517,0.7087022988261193
518,0.4160619898847601
519,0.8493183208960191
520,0.843463599641284
521,0.6695884960092227
522,0.8808052856963996
523,0.5217447717380509
524,0.9229401585105866
525,0.783160021426746
526,0.8850570192473172
527,0.5572583834139211
528,0.6057812783546895
529,0.8739809991827274
530,0.9027471231978349
531,0.7962782015970731
532,0.7663831112184553
533,0.9103402838438369
534,0.9121922913416022
535,0.6786763906357176
536,0.8286825417861162
537,0.2972654934432809
538,0.9375968540537096
539,0.8495318537201736
540,0.8868102516053266
541,0.47986325204062863
542,0.8610310060829152
543,0.8547830314270104
544,0.25490947423793675
545,0.8239287949749665
546,0.9007235640851713
547,0.8745480887820035
548,0.9251200216157084
549,0.9123052425911415
550,0.6543522186812968
551,0.8247818950286251
552,0.6255745168752395
553,0.9430374445802989
554,0.40201026412657764
555,0.39599382763161245
556,0.4190741671623666
557,0.9090818451395916
558,0.583014856855386
559,0.9279223389756607
560,0.5200720843707124
561,0.868618883577616
562,0.6432785357438585
563,0.9049876447488712
564,0.9222313749039929
565,0.4725374006161276
566,0.5906257634031578
567,0.9353040980236988
568,0.6619574141853654
569,0.8425066216651763
570,0.5153024308701399
571,0.8921599726748483
572,0.32994619263682295
573,0.8889508803476388
574,0.9511302635339396
575,0.6549806773620058
576,0.8429735925196896
577,0.6040935418618315
578,0.7271861431275919
579,0.910922862550785
580,0.8943826005977715
581,0.9226379685547832
582,0.922427358397678
583,0.80878490087719
584,0.8527058751016712
585,0.8728210068080757
586,0.7146261059493844
587,0.6675394646745529
588,0.9326106176488494
589,0.8378192040077631
590,0.6217511162421605
591,0.6152069204747849
592,0.42964104614962084
593,0.9188864136272349
594,0.6860440436975266
595,0.47186084346062573
596,0.8832547333930324
597,0.7181470023902427
598,0.8703103518125174
599,0.6295678058101254
600,0.8892431185590934
601,0.8553544968908181
602,0.9490743550681774
603,0.9086972046505583
604,0.6428646100180123
605,0.41698318841986093
606,0.7003351991259847
607,0.893180028168357
608,0.8986020763592747
609,0.8654318112857237
610,0.40284260011065215
611,0.5692998917873684
612,0.9254997368592345
613,0.8244985563299434
614,0.38416322030072747
615,0.807985701200686
616,0.6992942759978188
617,0.7067860312161671
618,0.41381292522682034
619,0.8481288510630549
620,0.8422364979795991
621,0.6675356292872133
622,0.8798292032245061
623,0.5194326000807831
624,0.9222786713475829
625,0.7815826085318089
626,0.8841111731453989
627,0.5549714572771757
628,0.6035666867429298
629,0.8729570932155314
630,0.9019307160876907
631,0.7947712102030994
632,0.764720318899932
633,0.9095812345238671
634,0.9114473957625325
635,0.6766527210098315
636,0.8273632859880653
637,0.2953338116173096
638,0.9370526000926707
639,0.8483437685124903
640,0.8858769722669828
641,0.4775513535452066
642,0.859918745686635
643,0.8536292652422367
644,0.25315387748525586
645,0.8225807697069949
646,0.8998920535843011
647,0.8735281236677657
648,0.9244757153397214
649,0.9115612123080178
650,0.6522538510928124
651,0.8234390015766497
652,0.6234019921460127
653,0.9425377330693024
654,0.39978515386758157
655,0.39378008935701825
656,0.4168204425701934
657,0.9083132150352974
658,0.5807608819229234
659,0.9273002504282984
660,0.5177593004210234
661,0.8675580124812617
662,0.6411498090641854
663,0.9041880498941742
664,0.9215643205593962
665,0.47022888869634183
666,0.5883838831092024
667,0.9347412394062172
668,0.6598812182969543
669,0.841273429900825
670,0.5129881857908536
671,0.8912653947487168
672,0.3279012370588895
673,0.8880330225964185
674,0.9506978356940236
675,0.6528841011443611
676,0.8417433703663861
677,0.6018757001874456
678,0.7253443459654081
679,0.9101682585872473
680,0.8935042594253154
681,0.921974106671649
682,0.9217618424746314
683,0.8073480419741942
684,0.8515384720011244
685,0.8717890585064584
686,0.7127330115970844
687,0.6654802273559933
688,0.9320260286195049
689,0.8365564294796106
690,0.619569898064316
691,0.6130114531122277
692,0.4273723006625073
693,0.9181932131928948
694,0.6840451732206029
695,0.4695526944196482
696,0.8822960289284999
697,0.7162679912895186
698,0.8692610831731854
699,0.6274046509985713
700,0.8883273728180855
701,0.8542044966437529
702,0.9486247179885747
703,0.9079256521114557
704,0.6407347927703615
705,0.41473268083468934
706,0.6983873145475842
707,0.8922928904678471
708,0.8977548139303313
709,0.8643492243112423
710,0.40061596927343956
711,0.5670268378576845
712,0.924858432471493
713,0.8231539569473488
714,0.38197379397824294
715,0.8065442732918691
716,0.697342549294499
717,0.7048624073831871
718,0.4115674493104835
719,0.8469316838819121
720,0.8410015902780172
721,0.6654763801174222
722,0.8788462270820432
723,0.5171195957515972
724,0.9216119882023538
725,0.7799969441850471
726,0.8831585713432977
727,0.5526822006068857
728,0.6013478413478104
729,0.8719260871092159
730,0.9011082062654485
731,0.793255965498395
732,0.7630493506653501
733,0.9088164028342555
734,0.9106967996820681
735,0.6746224167644624
736,0.8260360037520341
737,0.29340944124528523
738,0.9365039208381678
739,0.847147990155079
740,0.8849369962325168
741,0.47524041647022164
742,0.8587990430067544
743,0.8524679144014218
744,0.25140629204700166
745,0.8212246631418436
746,0.8990543591161054
747,0.8725010748750192
748,0.9238263216017752
749,0.9108114865642984
750,0.6501495555122638
751,0.8220880361093393
752,0.6212244943026746
753,0.9420339072333546
754,0.39756417147197604
755,0.391570703692706
756,0.41457018876250595
757,0.9075387477721883
758,0.5785035316317564
759,0.9266732170354327
760,0.5154457553093019
761,0.8664898917751924
762,0.6390155077908268
763,0.9033824443058349
764,0.9208920354009089
765,0.46792164984613493
766,0.5861383284189838
767,0.9341738285231556
768,0.6577988627836422
769,0.8400324155007849
770,0.5106733837120219
771,0.8903643078648191
772,0.32586279198309215
773,0.8871085418742284
774,0.9502617815767687
775,0.650781577442799
776,0.840505333634722
777,0.599653668108332
778,0.7234948425936718
779,0.9094078978480378
780,0.8926194907310838
781,0.9213050339286301
782,0.9210911053466625
783,0.8059029771436643
784,0.8503634401195548
785,0.8707499767857059
786,0.7108324405672001
787,0.6634146664495181
788,0.9314367412220789
789,0.8352857557229316
790,0.6173838420959774
791,0.6108113837231414
792,0.4251066061647209
793,0.9174946205535589
794,0.6820394747210183
795,0.4672458471507943
796,0.8813305093965516
797,0.71438143556918
798,0.8682046108735826
799,0.6252363837198401
800,0.8789536560264241
801,0.8424744434190318
802,0.9439932122328828
803,0.9000118353559687
804,0.6194807242915384
805,0.39277927259974554
806,0.6788343535667283
807,0.8832082735707725
808,0.8890736149798092
809,0.8532951928013986
810,0.3789260116067286
811,0.5445120633910322
812,0.9182689807198801
813,0.8094828984173108
814,0.3606857854417404
815,0.7919137919462826
816,0.6777531099525036
817,0.6855402070943626
818,0.389670035878548
819,0.8347297043887576
820,0.8284226554889252
821,0.6448747641430087
822,0.8687942154680368
823,0.49432402764045763
824,0.9147640809390746
825,0.763946365320677
826,0.8734128152925268
827,0.530039734556624
828,0.5792936075640052
829,0.8613904728833015
830,0.8926776922619537
831,0.7778972692376311
832,0.7461647136675484
833,0.9009707957825331
834,0.9029957162132406
835,0.6542914517449393
836,0.8125370023978526
837,0.27486209416788915
838,0.9308593607983405
839,0.8349598935891432
840,0.8753186368446775
841,0.45256076400224277
842,0.8473725969627891
843,0.8406242117865557
844,0.23463242056533962
845,0.8074393500754223
846,0.8904700371484977
847,0.8620052744426782
848,0.9171544676385126
849,0.9031192410342672
850,0.6291300742468133
851,0.808353761240366
852,0.5995375967866512
853,0.936847791757312
854,0.37593581057463865
855,0.3700681077241945
856,0.39261961175945853
857,0.8995953539922305
858,0.556118366805969
859,0.9202291840935587
860,0.4926486945671572
861,0.8555811546661647
862,0.6177204111787093
863,0.8951232440052173
864,0.9139871035582062
865,0.44529488752515256
866,0.5638529416505786
867,0.9283379823715229
868,0.6369823505849102
869,0.8273925425989171
870,0.4878748765031001
871,0.88113869231564
872,0.3061528339450073
873,0.8776466086401771
874,0.9457694209623558
875,0.6297784456890045
876,0.8278951726054438
877,0.5775715482539026
878,0.7048817465509749
879,0.901607674203517
880,0.8835588262910362
881,0.9144328010780405
882,0.9142019304305766
883,0.7912365498930366
884,0.8383828225716448
885,0.8601331330584259
886,0.6917301523185984
887,0.6427542411783755
888,0.9253776211140176
889,0.8223501417328171
890,0.5956201870969888
891,0.58892280229493
892,0.40298216732466785
893,0.9103220234995191
894,0.6619397196539302
895,0.4446244560475601
896,0.8714544681100341
897,0.6954131343059995
898,0.857412923403302
899,0.6036326286068215
900,0.8779645114314585
901,0.8412410471735573
902,0.9435013829870604
903,0.8991750309095888
904,0.6172944724238597
905,0.390571884439344
906,0.676811205032199
907,0.8822492384440883
908,0.8881566440389017
909,0.8521316504773914
910,0.37674817326298826
911,0.5422133847657356
912,0.9175709770156779
913,0.8080500397148528
914,0.3585522593024096
915,0.7903830145569649
916,0.675726403883693
917,0.6835396085272807
918,0.38746897139548103
919,0.8334476564121035
920,0.82710181595179
921,0.642750272882634
922,0.8677345445551248
923,0.49200836149862015
924,0.9140389465639581
925,0.7622716091729036
926,0.8723849669061893
927,0.5277313657780536
928,0.5770341107063344
929,0.860280622678182
930,0.8917868881166653
931,0.7762925079577796
932,0.744406008626737
933,0.9001411264493027
934,0.9021811698372263
935,0.6521929113348718
936,0.81112175374453
937,0.2730194337217606
938,0.930260715996546
939,0.8336792754636273
940,0.8743040361179186
941,0.4502665351599045
942,0.8461705496423335
943,0.839379090562412
944,0.23297280904086026
945,0.8059948055591476
946,0.8895631758232742
947,0.8608995520294939
948,0.9164478117608224
949,0.9023056196798344
950,0.6269658778648647
951,0.8069144360394146
952,0.597311246043543
953,0.9362974486582515
954,0.37376481557680225
955,0.3679110213356402
956,0.39041254397333514
957,0.8987554560965152
958,0.5538302667828842
959,0.9195464543049976
960,0.49033326654485515
961,0.8544326497785737
962,0.6155303224688524
963,0.8942503339415332
964,0.9132559859492061
965,0.4430076852572763
966,0.5615732793001956
967,0.927719201726174
968,0.6348373798321548
969,0.826065438009164
970,0.4855604121457494
971,0.880164968645834
972,0.30418839918529855
973,0.876648282272777
974,0.9452922857161372
975,0.6276157933591305
976,0.8265711224868219
977,0.5753095830819722
978,0.7029508802848508
979,0.90078275306434
980,0.8826022871035412
981,0.9137051142476437
982,0.9134724659971974
983,0.7897021134311035
984,0.8371235833601887
985,0.8590148630719648
986,0.689751112186128
987,0.6406241336807242
988,0.9247353510294751
989,0.8209926559758781
990,0.5933868282324121
991,0.5866781223589218
992,0.40075528276810823
993,0.9095628349471282
994,0.6598634709307089
995,0.4423379513508181
996,0.870413077788316
997,0.6934472599734998
998,0.8562765387661854
999,0.6014139085562962
1000,0.8769684153299361
1001,0.8399998277400383
1002,0.943005495459905
1003,0.8983320143247772
1004,0.6151034639777297
1005,0.38836896735761817
1006,0.6747814176261085
1007,0.8812833867368081
1008,0.8872330544104198
1009,0.8509604917298184
1010,0.37457530276529066
1011,0.5399129075054007
1012,0.9168675518533507
1013,0.8066089791860315
1014,0.3564243174790811
1015,0.7888439787298093
1016,0.6736930881394864
1017,0.6815321948389786
1018,0.38527249146824344
1019,0.8321576629511525
1020,0.8257729467791471
1021,0.6406201549533059
1022,0.8666676287442991
1023,0.48969303822273624
1024,0.913308227827692
1025,0.7605886946415181
1026,0.8713500020141483
1027,0.5254218105949976
1028,0.5747713864723467
1029,0.8591633388248084
1030,0.8908895938014182
1031,0.7746795102792575
1032,0.742639321174703
1033,0.8993052829841062
1034,0.901360530849974
1035,0.6500884448207411
1036,0.8096983230538335
1037,0.2711845066038069
1038,0.9296572795981983
1039,0.8323907151852847
1040,0.8732823742802943
1041,0.4479744194666442
1042,0.8449607674796312
1043,0.8381261150093613
1044,0.23132138845408554
1045,0.8045420476494265
1046,0.8886497449764905
1047,0.8597864108500108
1048,0.9157356820431417
1049,0.9014859107429174
1050,0.6247965841902784
1051,0.8054669024556999
1052,0.5950808774565204
1053,0.9357426385184097
1054,0.37159889254545847
1055,0.3657592078251739
1056,0.3882099531198476
1057,0.8979093296757489
1058,0.551539883460128
1059,0.9188583965072975
1060,0.48801825320616793
1061,0.8532765776128253
1062,0.6133355405757605
1063,0.8933710239443516
1064,0.9125192485895929
1065,0.44072289698437955
1066,0.5592910146618216
1067,0.927095497687475
1068,0.6326870434673393
1069,0.8247302913363908
1070,0.4832465669327858
1071,0.8791843618640119
1072,0.30223107874961774
1073,0.87564296438949
1074,0.9448111974707014
1075,0.6254480212689255
1076,0.8252390363136165
1077,0.5730444593873146
1078,0.701012739484267
1079,0.8999516832474759
1080,0.8816389427741548
1081,0.912971827935088
1082,0.9127373915718853
1083,0.788159418254114
1084,0.8358564537193762
1085,0.8578891294448144
1086,0.6877651018126165
1087,0.6384884687750535
1088,0.9240880064465757
1089,0.8196270723910885
1090,0.5911496015609942
1091,0.5844298344975569
1092,0.39853248941161584
1093,0.9087978632252334
1094,0.657781063110608
1095,0.4400538882566053
1096,0.8693645155126783
1097,0.6914743266586135
1098,0.8551326276276062
1099,0.5991910154614818
1100,0.8759653373816477
1101,0.8387507642243361
1102,0.9425055207588408
1103,0.8974827527505735
1104,0.6129077777434988
1105,0.3861706020313466
1106,0.6727450461514527
1107,0.8803106874061601
1108,0.8863028142401942
1109,0.8497816922829283
1110,0.3724074760610729
1111,0.537610728334766
1112,0.9161586723633538
1113,0.805159708580528
1114,0.35430202903463626
1115,0.7872966840352127
1116,0.6716532180169195
1117,0.6795180177318831
1118,0.38308067575195615
1119,0.8308597057881109
1120,0.8244360320758066
1121,0.6384844797461857
1122,0.865593439738304
1123,0.4873781570723631
1124,0.9125718916939926
1125,0.758897634715991
1126,0.8703078913284208
1127,0.5231111672792547
1128,0.5725055252511762
1129,0.858038594818199
1130,0.8899857770574018
1131,0.7730582823831962
1132,0.7408646731741693
1133,0.8984632324822297
1134,0.9005337662517433
1135,0.6479781177574907
1136,0.8082667007814582
1137,0.2693573424812992
1138,0.9290490200520368
1139,0.8310941944539079
1140,0.8722536216647867
1141,0.4456845122303261
1142,0.8437432279956713
1143,0.8368652648541605
1144,0.22967816866041812
1145,0.8030810689735667
1146,0.8877297125885386
1147,0.8586658242411915
1148,0.915018045553755
1149,0.9006600812187979
1150,0.6226222686141831
1151,0.8040111527226811
1152,0.5928465761109678
1153,0.9351833308293342
1154,0.36943811634879653
1155,0.363612739885668
1156,0.3860119198238867
1157,0.8970569419040535
1158,0.5492473118529854
1159,0.9181649779612368
1160,0.48570375375748315
1161,0.8521129132363888
1162,0.6111361448858234
1163,0.892485281522378
1164,0.9117768584174587
1165,0.4384406167790795
1166,0.5570062413840242
1167,0.9264668383471358
1168,0.6305314139568785
1169,0.8233870870762079
1170,0.4809334398703027
1171,0.8781968412574513
1172,0.30028091760019676
1173,0.8746306248845546
1174,0.9443261277999718
1175,0.6232752045732949
1176,0.8238988983903622
1177,0.570776267957019
1178,0.6990673666046276
1179,0.8991144318156081
1180,0.8806687622064243
1181,0.9122329090926655
1182,0.9119966740994099
1183,0.7866084642452391
1184,0.8345814141438936
1185,0.8567559060002908
1186,0.6857721699864807
1187,0.6363473166917043
1188,0.9234355550982821
1189,0.8182533774309977
1190,0.5889085932825804
1191,0.5821780267191754
1192,0.39631387111565364
1193,0.9080270752054802
1194,0.6556925585081468
1195,0.4377723607156136
1196,0.8683087524028911
1197,0.6894943813944089
1198,0.8539811645440354
1199,0.5969640331989278
1200,0.8579564599290258
1201,0.8164706922427313
1202,0.9334234853054055
1203,0.8821778210584218
1204,0.5752260086424852
1205,0.3498306866900459
1206,0.6374425354154089
1207,0.8628339278579581
1208,0.869571375982154
1209,0.8287145251541227
1210,0.336652392952487
1211,0.4985954770754116
1212,0.9033416103150754
1213,0.779458697868413
1214,0.3194005808459194
1215,0.7599419191564538
1216,0.6362966019386709
1217,0.6445601149085335
1218,0.346867220903835
1219,0.8077392395623016
1220,0.8006481691546882
1221,0.6016743962836014
1222,0.8463428030933928
1223,0.44847262403782284
1224,0.8992667971552613
1225,0.7291470886488581
1226,0.8516167394924675
1227,0.4840466305297184
1228,0.5338818176289333
1229,0.8379085276319562
1230,0.8737190946629039
1231,0.7444667160536488
1232,0.7097400391715009
1233,0.8832856420649547
1234,0.8856262774288802
1235,0.6115465780945165
1236,0.7828650027652647
1237,0.23971706284398023
1238,0.9180262230485133
1239,0.8079983743195601
1240,0.853795779634467
1241,0.40746174075705455
1242,0.822006585150846
1243,0.8143823246267903
1244,0.2031899499300634
1245,0.7771817474898235
1246,0.8711777336231253
1247,0.8386079686659055
1248,0.9020452561966308
1249,0.8857691224205828
1250,0.5852462341340863
1251,0.7782003733847622
1252,0.5546309880913605
1253,0.9250366505927485
1254,0.33381648393023833
1255,0.32826039031458254
1256,0.349678430434288
1257,0.8816968199282241
1258,0.5103195981886662
1259,0.9056230302320976
